position_id,x,y,z,hour,utci,mrt,air_temp,wind_speed,relative_humidity,comfort_category,datetime
position_154,-2465.81,-279.86519999999996,1.5,13,36.5,52.14698509944496,34.4,5.1,41,hot,2017-08-15 13:00:00
position_155,-2465.81,-274.86519999999996,1.5,13,35.7,48.46522156008924,34.4,5.1,41,hot,2017-08-15 13:00:00
position_156,-2465.81,-269.86519999999996,1.5,13,35.4,47.05692088713437,34.4,5.1,41,hot,2017-08-15 13:00:00
position_157,-2465.81,-264.86519999999996,1.5,13,35.8,49.207624629067006,34.4,5.1,41,hot,2017-08-15 13:00:00
position_158,-2465.81,-259.86519999999996,1.5,13,35.5,47.84926571775498,34.4,5.1,41,hot,2017-08-15 13:00:00
position_159,-2465.81,-254.86519999999996,1.5,13,34.5,42.79625470701955,34.4,5.1,41,hot,2017-08-15 13:00:00
position_160,-2465.81,-249.86519999999996,1.5,13,35.7,48.64770200733883,34.4,5.1,41,hot,2017-08-15 13:00:00
position_161,-2465.81,-244.86519999999996,1.5,13,35.8,49.075436776509946,34.4,5.1,41,hot,2017-08-15 13:00:00
position_162,-2465.81,-239.86519999999996,1.5,13,36.0,50.17278619901446,34.4,5.1,41,hot,2017-08-15 13:00:00
position_163,-2465.81,-234.86519999999996,1.5,13,36.5,52.507449156160476,34.4,5.1,41,hot,2017-08-15 13:00:00
position_164,-2465.81,-229.86519999999996,1.5,13,36.5,52.52455446058673,34.4,5.1,41,hot,2017-08-15 13:00:00
position_165,-2465.81,-224.86519999999996,1.5,13,36.3,51.49418865067065,34.4,5.1,41,hot,2017-08-15 13:00:00
position_166,-2465.81,-219.86519999999996,1.5,13,35.4,47.21546993855896,34.4,5.1,41,hot,2017-08-15 13:00:00
position_167,-2465.81,-214.86519999999996,1.5,13,32.8,34.555154077849174,34.4,5.1,41,hot,2017-08-15 13:00:00
position_168,-2465.81,-209.86519999999996,1.5,13,32.7,34.4,34.4,5.1,41,hot,2017-08-15 13:00:00
position_169,-2465.81,-204.86519999999996,1.5,13,33.7,39.03123009648505,34.4,5.1,41,hot,2017-08-15 13:00:00
position_170,-2465.81,-199.86519999999996,1.5,13,33.2,36.404831374826635,34.4,5.1,41,hot,2017-08-15 13:00:00
position_171,-2465.81,-194.86519999999996,1.5,13,39.2,64.67609111280458,34.4,5.1,41,very_hot,2017-08-15 13:00:00
position_172,-2460.81,-619.8652,1.5,13,37.4,56.47718875097484,34.4,5.1,41,hot,2017-08-15 13:00:00
position_173,-2460.81,-614.8652,1.5,13,37.5,56.7874969066732,34.4,5.1,41,hot,2017-08-15 13:00:00
position_174,-2460.81,-609.8652,1.5,13,37.4,56.322034673125664,34.4,5.1,41,hot,2017-08-15 13:00:00
position_175,-2460.81,-604.8652,1.5,13,37.4,56.632342828824015,34.4,5.1,41,hot,2017-08-15 13:00:00
position_176,-2460.81,-599.8652,1.5,13,37.4,56.47718875097484,34.4,5.1,41,hot,2017-08-15 13:00:00
position_177,-2460.81,-594.8652,1.5,13,37.4,56.322034673125664,34.4,5.1,41,hot,2017-08-15 13:00:00
position_178,-2460.81,-589.8652,1.5,13,37.3,56.166880595276496,34.4,5.1,41,hot,2017-08-15 13:00:00
position_179,-2460.81,-584.8652,1.5,13,37.3,55.85657243957812,34.4,5.1,41,hot,2017-08-15 13:00:00
position_180,-2460.81,-579.8652,1.5,13,37.1,55.26308003941159,34.4,5.1,41,hot,2017-08-15 13:00:00
position_181,-2460.81,-574.8652,1.5,13,36.9,54.29079630885494,34.4,5.1,41,hot,2017-08-15 13:00:00
position_182,-2460.81,-569.8652,1.5,13,36.1,50.58337748855535,34.4,5.1,41,hot,2017-08-15 13:00:00
