position_id,x,y,z,hour,utci,mrt,air_temp,wind_speed,relative_humidity,comfort_category,datetime
position_193,-5029.535,-798.031,1.5,13,34.9,44.726496869133506,34.4,5.1,41,hot,2017-08-15 13:00:00
position_194,-5029.535,-788.031,1.5,13,32.7,34.4,34.4,5.1,41,hot,2017-08-15 13:00:00
position_195,-5029.535,-778.031,1.5,13,35.2,46.28961492234201,34.4,5.1,41,hot,2017-08-15 13:00:00
position_196,-5029.535,-768.031,1.5,13,35.0,45.2800831010925,34.4,5.1,41,hot,2017-08-15 13:00:00
position_197,-5029.535,-758.031,1.5,13,32.7,34.4,34.4,5.1,41,hot,2017-08-15 13:00:00
position_198,-5029.535,-748.031,1.5,13,35.7,48.75005827306635,34.4,5.1,41,hot,2017-08-15 13:00:00
position_199,-5029.535,-738.031,1.5,13,36.4,51.82867399669072,34.4,5.1,41,hot,2017-08-15 13:00:00
position_200,-5029.535,-728.031,1.5,13,36.3,51.38288356464365,34.4,5.1,41,hot,2017-08-15 13:00:00
position_201,-5029.535,-718.031,1.5,13,36.7,53.09770392733064,34.4,5.1,41,hot,2017-08-15 13:00:00
position_202,-5029.535,-708.031,1.5,13,36.5,52.32176518893066,34.4,5.1,41,hot,2017-08-15 13:00:00
position_203,-5029.535,-698.031,1.5,13,35.8,49.06604799625776,34.4,5.1,41,hot,2017-08-15 13:00:00
position_204,-5029.535,-688.031,1.5,13,34.7,43.855991350385544,34.4,5.1,41,hot,2017-08-15 13:00:00
position_205,-5029.535,-678.031,1.5,13,33.6,38.682431087062284,34.4,5.1,41,hot,2017-08-15 13:00:00
position_206,-5029.535,-668.031,1.5,13,34.6,43.275404585995105,34.4,5.1,41,hot,2017-08-15 13:00:00
position_207,-5029.535,-658.031,1.5,13,33.3,37.32896385989544,34.4,5.1,41,hot,2017-08-15 13:00:00
position_208,-5029.535,-648.031,1.5,13,34.0,40.26050522144012,34.4,5.1,41,hot,2017-08-15 13:00:00
position_209,-5029.535,-638.031,1.5,13,32.7,34.4,34.4,5.1,41,hot,2017-08-15 13:00:00
position_210,-5019.535,-1048.031,1.5,13,37.2,55.56996740523262,34.4,5.1,41,hot,2017-08-15 13:00:00
position_211,-5019.535,-1038.031,1.5,13,37.2,55.67029184444561,34.4,5.1,41,hot,2017-08-15 13:00:00
position_212,-5019.535,-1028.031,1.5,13,37.2,55.53219728080244,34.4,5.1,41,hot,2017-08-15 13:00:00
position_213,-5019.535,-1018.031,1.5,13,36.9,54.136864200254095,34.4,5.1,41,hot,2017-08-15 13:00:00
position_214,-5019.535,-1008.031,1.5,13,37.1,54.966165490174234,34.4,5.1,41,hot,2017-08-15 13:00:00
position_215,-5019.535,-998.031,1.5,13,36.4,51.72660705134232,34.4,5.1,41,hot,2017-08-15 13:00:00
position_216,-5019.535,-988.031,1.5,13,35.6,48.193354660030614,34.4,5.1,41,hot,2017-08-15 13:00:00
position_217,-5019.535,-978.031,1.5,13,36.4,51.71224759736308,34.4,5.1,41,hot,2017-08-15 13:00:00
position_218,-5019.535,-968.031,1.5,13,36.0,50.08244721356382,34.4,5.1,41,hot,2017-08-15 13:00:00
position_219,-5019.535,-958.031,1.5,13,36.1,50.31305376698471,34.4,5.1,41,hot,2017-08-15 13:00:00
position_220,-5019.535,-948.031,1.5,13,32.7,34.4,34.4,5.1,41,hot,2017-08-15 13:00:00
position_221,-5019.535,-938.031,1.5,13,32.7,34.4,34.4,5.1,41,hot,2017-08-15 13:00:00
position_222,-5019.535,-928.031,1.5,13,32.7,34.4,34.4,5.1,41,hot,2017-08-15 13:00:00
position_223,-5019.535,-918.031,1.5,13,32.7,34.4,34.4,5.1,41,hot,2017-08-15 13:00:00
position_224,-5019.535,-908.031,1.5,13,35.7,48.762658189027654,34.4,5.1,41,hot,2017-08-15 13:00:00
position_225,-5019.535,-898.031,1.5,13,36.7,53.24607702737227,34.4,5.1,41,hot,2017-08-15 13:00:00
position_226,-5019.535,-888.031,1.5,13,37.0,54.77727487244142,34.4,5.1,41,hot,2017-08-15 13:00:00
position_227,-5019.535,-878.031,1.5,13,37.0,54.480528672358155,34.4,5.1,41,hot,2017-08-15 13:00:00
position_228,-5019.535,-868.031,1.5,13,36.3,51.35861479388146,34.4,5.1,41,hot,2017-08-15 13:00:00
position_229,-5019.535,-858.031,1.5,13,36.5,52.45607128589498,34.4,5.1,41,hot,2017-08-15 13:00:00
position_230,-5019.535,-848.031,1.5,13,35.8,49.028793923508545,34.4,5.1,41,hot,2017-08-15 13:00:00
position_231,-5019.535,-838.031,1.5,13,36.1,50.39231835098896,34.4,5.1,41,hot,2017-08-15 13:00:00
position_232,-5019.535,-828.031,1.5,13,35.2,46.34378375628942,34.4,5.1,41,hot,2017-08-15 13:00:00
